CommitId;RefactoringType;RefactoringDetail
dad7e2ce0d1cf8f04c7e2f128900ea69792c948d;Inline Method;Inline Method	private bkRecovery(conf ClientConfiguration, bkAdmin BookKeeperAdmin, args String[], deleteCookie boolean) : int inlined to package runCmd(cmdLine CommandLine) : int in class org.apache.bookkeeper.bookie.BookieShell.RecoverCmd
a9b64e61598a987ffa6249ab398215436a7928f2;Extract Method;Extract Method	package buildProtoFormat() : LedgerMetadataFormat extracted from public serialize() : byte[] in class org.apache.bookkeeper.client.LedgerMetadata
a9b64e61598a987ffa6249ab398215436a7928f2;Change Return Type;Change Return Type	void to ClientConfiguration in method public setRegistrationClientClass(regClientClass Class<? extends RegistrationClient>) : ClientConfiguration in class org.apache.bookkeeper.conf.ClientConfiguration
3392beee5c70abe36d36604723e14d97b7764be9;Move Class;Move Class	org.apache.bookkeeper.bookie.GarbageCollectorThread.CompactionScannerFactory moved to org.apache.bookkeeper.bookie.EntryLogCompactor.CompactionScannerFactory
3392beee5c70abe36d36604723e14d97b7764be9;Extract Method;Extract Method	package fileName2LogId(fileName String) : long extracted from private getLastLogId(dir File) : long in class org.apache.bookkeeper.bookie.EntryLogger
3392beee5c70abe36d36604723e14d97b7764be9;Rename Variable;Rename Variable	lid : long to logId : long in method private getLastLogId(dir File) : long in class org.apache.bookkeeper.bookie.EntryLogger
3392beee5c70abe36d36604723e14d97b7764be9;Extract Method;Extract Method	private allocateNewLog(suffix String) : BufferedLogChannel extracted from package allocateNewLog() : BufferedLogChannel in class org.apache.bookkeeper.bookie.EntryLogger.EntryLoggerAllocator
3392beee5c70abe36d36604723e14d97b7764be9;Rename Attribute;Rename Attribute	isThrottleByBytes : boolean to conf : ServerConfiguration in class org.apache.bookkeeper.bookie.GarbageCollectorThread
3392beee5c70abe36d36604723e14d97b7764be9;Change Attribute Type;Change Attribute Type	isThrottleByBytes : boolean to conf : ServerConfiguration in class org.apache.bookkeeper.bookie.GarbageCollectorThread
3392beee5c70abe36d36604723e14d97b7764be9;Change Return Type;Change Return Type	EntryLogScanner to EntryLogger.EntryLogScanner in method package newScanner(meta EntryLogMetadata) : EntryLogger.EntryLogScanner in class org.apache.bookkeeper.bookie.EntryLogCompactor.CompactionScannerFactory
3392beee5c70abe36d36604723e14d97b7764be9;Extract Class;Extract Class	org.apache.bookkeeper.bookie.EntryLogCompactor from class org.apache.bookkeeper.bookie.GarbageCollectorThread
3392beee5c70abe36d36604723e14d97b7764be9;Move Attribute;Move Attribute	package isThrottleByBytes : boolean from class org.apache.bookkeeper.bookie.GarbageCollectorThread to private isThrottleByBytes : boolean from class org.apache.bookkeeper.bookie.AbstractLogCompactor.Throttler
3392beee5c70abe36d36604723e14d97b7764be9;Move Attribute;Move Attribute	package scannerFactory : CompactionScannerFactory from class org.apache.bookkeeper.bookie.GarbageCollectorThread to package scannerFactory : CompactionScannerFactory from class org.apache.bookkeeper.bookie.EntryLogCompactor
3392beee5c70abe36d36604723e14d97b7764be9;Move Attribute;Move Attribute	package maxOutstandingRequests : int from class org.apache.bookkeeper.bookie.GarbageCollectorThread to private maxOutstandingRequests : int from class org.apache.bookkeeper.bookie.EntryLogCompactor
3ce2fb7ed510976413df07b00c81c3383f5494d1;Extract Method;Extract Method	public runWithFlags(force boolean, suspendMajor boolean, suspendMinor boolean) : void extracted from public safeRun() : void in class org.apache.bookkeeper.bookie.GarbageCollectorThread
e202d955a022a501ea49bc5906c36b38bdbc50df;Extract Variable;Extract Variable	data : ByteBuf in method public encode(msg Object, allocator ByteBufAllocator) : Object from class org.apache.bookkeeper.proto.BookieProtoEncoding.RequestEnDeCoderPreV3
e202d955a022a501ea49bc5906c36b38bdbc50df;Rename Method;Rename Method	protected Request(protocolVersion byte, opCode byte, ledgerId long, entryId long, flags short, masterKey byte[]) renamed to protected init(protocolVersion byte, opCode byte, ledgerId long, entryId long, flags short, masterKey byte[]) : void in class org.apache.bookkeeper.proto.BookieProtocol.Request
e202d955a022a501ea49bc5906c36b38bdbc50df;Rename Method;Rename Method	protected Response(protocolVersion byte, opCode byte, errorCode int, ledgerId long, entryId long) renamed to protected init(protocolVersion byte, opCode byte, errorCode int, ledgerId long, entryId long) : void in class org.apache.bookkeeper.proto.BookieProtocol.Response
e202d955a022a501ea49bc5906c36b38bdbc50df;Extract Variable;Extract Variable	addData : ByteBuf in method protected processPacket() : void from class org.apache.bookkeeper.proto.WriteEntryProcessor
030aefa7dc97483886699efdcf07364f7020ef5e;Change Variable Type;Change Variable Type	writeSet : List<Integer> to writeSet : WriteSet in method public readEntriesFromAllBookies(lh LedgerHandle, eid long, callback GenericCallback<Set<ReadResult<ByteBuf>>>) : void in class org.apache.bookkeeper.client.LedgerReader
030aefa7dc97483886699efdcf07364f7020ef5e;Change Variable Type;Change Variable Type	writeSet : List<Integer> to writeSet : WriteSet in method public readLacs(lh LedgerHandle, eid long, callback GenericCallback<Set<ReadResult<Long>>>) : void in class org.apache.bookkeeper.client.LedgerReader
c4c8069456a53669576569389ee45f4ed0e9654c;Rename Attribute;Rename Attribute	zk : ZooKeeper to regClient : RegistrationClient in class org.apache.bookkeeper.client.BookKeeper
c4c8069456a53669576569389ee45f4ed0e9654c;Change Attribute Type;Change Attribute Type	zk : ZooKeeper to regClient : RegistrationClient in class org.apache.bookkeeper.client.BookKeeper
c4c8069456a53669576569389ee45f4ed0e9654c;Rename Method;Rename Method	public getReadOnlyBookiesAsync() : Collection<BookieSocketAddress> renamed to public getReadOnlyBookies() : Collection<BookieSocketAddress> in class org.apache.bookkeeper.client.BookKeeperAdmin
c4c8069456a53669576569389ee45f4ed0e9654c;Change Return Type;Change Return Type	Collection<BookieSocketAddress> to Set<BookieSocketAddress> in method public getBookies() : Set<BookieSocketAddress> in class org.apache.bookkeeper.client.BookieWatcher
c4c8069456a53669576569389ee45f4ed0e9654c;Rename Attribute;Rename Attribute	bk : BookKeeper to conf : ClientConfiguration in class org.apache.bookkeeper.client.BookieWatcher
c4c8069456a53669576569389ee45f4ed0e9654c;Change Attribute Type;Change Attribute Type	bk : BookKeeper to conf : ClientConfiguration in class org.apache.bookkeeper.client.BookieWatcher
c4c8069456a53669576569389ee45f4ed0e9654c;Rename Attribute;Rename Attribute	bookieRegistrationPath : String to registrationClient : RegistrationClient in class org.apache.bookkeeper.client.BookieWatcher
c4c8069456a53669576569389ee45f4ed0e9654c;Change Attribute Type;Change Attribute Type	bookieRegistrationPath : String to registrationClient : RegistrationClient in class org.apache.bookkeeper.client.BookieWatcher
c4c8069456a53669576569389ee45f4ed0e9654c;Rename Method;Rename Method	private notifyBookieChanges() : void renamed to private watchBookieChanges() : void in class org.apache.bookkeeper.replication.Auditor
c4c8069456a53669576569389ee45f4ed0e9654c;Extract Class;Extract Class	org.apache.bookkeeper.discover.ZKRegistrationClient from class org.apache.bookkeeper.client.BookieWatcher
c4c8069456a53669576569389ee45f4ed0e9654c;Move Attribute;Move Attribute	package zk : ZooKeeper from class org.apache.bookkeeper.client.BookKeeper to private zk : ZooKeeper from class org.apache.bookkeeper.discover.ZKRegistrationClient
c4c8069456a53669576569389ee45f4ed0e9654c;Move Attribute;Move Attribute	package ownZKHandle : boolean from class org.apache.bookkeeper.client.BookKeeper to private ownZKHandle : boolean from class org.apache.bookkeeper.discover.ZKRegistrationClient
c4c8069456a53669576569389ee45f4ed0e9654c;Move Method;Move Method	private convertToBookieAddresses(children List<String>) : HashSet<BookieSocketAddress> from class org.apache.bookkeeper.client.BookieWatcher to private convertToBookieAddresses(children List<String>) : HashSet<BookieSocketAddress> from class org.apache.bookkeeper.discover.ZKRegistrationClient
c4c8069456a53669576569389ee45f4ed0e9654c;Move Attribute;Move Attribute	package scheduler : ScheduledExecutorService from class org.apache.bookkeeper.client.BookieWatcher to private scheduler : ScheduledExecutorService from class org.apache.bookkeeper.discover.ZKRegistrationClient
c4c8069456a53669576569389ee45f4ed0e9654c;Move Attribute;Move Attribute	private bookieRegistrationPath : String from class org.apache.bookkeeper.client.BookieWatcher to private bookieRegistrationPath : String from class org.apache.bookkeeper.discover.ZKRegistrationClient
34e8bf200c6f3797bd6fa4c5d86646e9eb7f0d3b;Rename Variable;Rename Variable	currentLength : long to currentLedgerLength : long in method protected doAsyncAddEntry(op PendingAddOp) : void in class org.apache.bookkeeper.client.LedgerHandle
34e8bf200c6f3797bd6fa4c5d86646e9eb7f0d3b;Merge Parameter;Merge Parameter	[data : ByteBuf, cb : AddCallback, ctx : Object] to op : PendingAddOp in method protected doAsyncAddEntry(op PendingAddOp) : void in class org.apache.bookkeeper.client.LedgerHandle
34e8bf200c6f3797bd6fa4c5d86646e9eb7f0d3b;Merge Parameter;Merge Parameter	[cb : AddCallback, ctx : Object] to op : PendingAddOp in method protected doAsyncAddEntry(op PendingAddOp) : void in class org.apache.bookkeeper.client.LedgerHandleAdv
34e8bf200c6f3797bd6fa4c5d86646e9eb7f0d3b;Rename Method;Rename Method	package initiate(toSend ByteBuf, entryLength int) : void renamed to public safeRun() : void in class org.apache.bookkeeper.client.PendingAddOp
34e8bf200c6f3797bd6fa4c5d86646e9eb7f0d3b;Extract And Move Method;Extract And Move Method	package setLedgerLength(ledgerLength long) : void extracted from protected doAsyncAddEntry(op PendingAddOp, data ByteBuf, cb AddCallback, ctx Object) : void in class org.apache.bookkeeper.client.LedgerHandle & moved to class org.apache.bookkeeper.client.PendingAddOp
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Return Type;Change Return Type	List<Integer> to DistributionSchedule.WriteSet in method public reorderReadSequence(ensemble ArrayList<BookieSocketAddress>, bookieFailureHistory Map<BookieSocketAddress,Long>, writeSet DistributionSchedule.WriteSet) : DistributionSchedule.WriteSet in class org.apache.bookkeeper.bookie.LocalBookieEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Parameter Type;Change Parameter Type	writeSet : List<Integer> to writeSet : DistributionSchedule.WriteSet in method public reorderReadSequence(ensemble ArrayList<BookieSocketAddress>, bookieFailureHistory Map<BookieSocketAddress,Long>, writeSet DistributionSchedule.WriteSet) : DistributionSchedule.WriteSet in class org.apache.bookkeeper.bookie.LocalBookieEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Return Type;Change Return Type	List<Integer> to DistributionSchedule.WriteSet in method public reorderReadLACSequence(ensemble ArrayList<BookieSocketAddress>, bookieFailureHistory Map<BookieSocketAddress,Long>, writeSet DistributionSchedule.WriteSet) : DistributionSchedule.WriteSet in class org.apache.bookkeeper.bookie.LocalBookieEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Parameter Type;Change Parameter Type	writeSet : List<Integer> to writeSet : DistributionSchedule.WriteSet in method public reorderReadLACSequence(ensemble ArrayList<BookieSocketAddress>, bookieFailureHistory Map<BookieSocketAddress,Long>, writeSet DistributionSchedule.WriteSet) : DistributionSchedule.WriteSet in class org.apache.bookkeeper.bookie.LocalBookieEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Return Type;Change Return Type	List<Integer> to DistributionSchedule.WriteSet in method public reorderReadSequence(ensemble ArrayList<BookieSocketAddress>, bookieFailureHistory Map<BookieSocketAddress,Long>, writeSet DistributionSchedule.WriteSet) : DistributionSchedule.WriteSet in class org.apache.bookkeeper.client.DefaultEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Parameter Type;Change Parameter Type	writeSet : List<Integer> to writeSet : DistributionSchedule.WriteSet in method public reorderReadSequence(ensemble ArrayList<BookieSocketAddress>, bookieFailureHistory Map<BookieSocketAddress,Long>, writeSet DistributionSchedule.WriteSet) : DistributionSchedule.WriteSet in class org.apache.bookkeeper.client.DefaultEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Return Type;Change Return Type	List<Integer> to WriteSet in method public getWriteSet(entryId long) : WriteSet in class org.apache.bookkeeper.client.DistributionSchedule
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Attribute Type;Change Attribute Type	writeSet : List<Integer> to writeSet : DistributionSchedule.WriteSet in class org.apache.bookkeeper.client.PendingReadOp.LedgerEntryRequest
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Inline Method;Inline Method	private getReplicaIndex(bookieIndex int) : int inlined to package logErrorAndReattemptRead(bookieIndex int, host BookieSocketAddress, errMsg String, rc int) : void in class org.apache.bookkeeper.client.PendingReadOp.SequenceReadRequest
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Attribute Type;Change Attribute Type	receivedResponseSet : Set<Integer> to receivedResponseSet : BitSet in class org.apache.bookkeeper.client.PendingWriteLacOp
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Attribute Type;Change Attribute Type	writeSet : List<Integer> to writeSet : DistributionSchedule.WriteSet in class org.apache.bookkeeper.client.ReadLastConfirmedAndEntryOp.ReadLACAndEntryRequest
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Attribute Type;Change Attribute Type	orderedEnsemble : List<Integer> to orderedEnsemble : DistributionSchedule.WriteSet in class org.apache.bookkeeper.client.ReadLastConfirmedAndEntryOp.ReadLACAndEntryRequest
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Return Type;Change Return Type	List<Integer> to WriteSet in method public getWriteSet(entryId long) : WriteSet in class org.apache.bookkeeper.client.RoundRobinDistributionSchedule
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Extract Variable;Extract Variable	w : WriteSet in method public hasEntry(entryId long, bookieIndex int) : boolean from class org.apache.bookkeeper.client.RoundRobinDistributionSchedule
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Return Type;Change Return Type	List<Integer> to DistributionSchedule.WriteSet in method public reorderReadSequence(ensemble ArrayList<BookieSocketAddress>, bookieFailureHistory Map<BookieSocketAddress,Long>, writeSet DistributionSchedule.WriteSet) : DistributionSchedule.WriteSet in class org.apache.bookkeeper.client.TopologyAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Parameter Type;Change Parameter Type	writeSet : List<Integer> to writeSet : DistributionSchedule.WriteSet in method public reorderReadSequence(ensemble ArrayList<BookieSocketAddress>, bookieFailureHistory Map<BookieSocketAddress,Long>, writeSet DistributionSchedule.WriteSet) : DistributionSchedule.WriteSet in class org.apache.bookkeeper.client.TopologyAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Variable Type;Change Variable Type	wSet : List<Integer> to wSet : DistributionSchedule.WriteSet in method public testDistributionSchedule() : void in class org.apache.bookkeeper.client.RoundRobinDistributionScheduleTest
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Extract Variable;Extract Variable	writeSet : DistributionSchedule.WriteSet in method public testSingleEntryAfterEnsembleChange() : void from class org.apache.bookkeeper.client.TestLedgerChecker
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Attribute Type;Change Attribute Type	writeSet : List<Integer> to writeSet : DistributionSchedule.WriteSet in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Variable Type;Change Variable Type	reoderSet : List<Integer> to reorderSet : DistributionSchedule.WriteSet in method public testNodeDown() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Rename Variable;Rename Variable	reoderSet : List<Integer> to reorderSet : DistributionSchedule.WriteSet in method public testNodeDown() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Variable Type;Change Variable Type	reoderSet : List<Integer> to reorderSet : DistributionSchedule.WriteSet in method public testNodeReadOnly() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Rename Variable;Rename Variable	reoderSet : List<Integer> to reorderSet : DistributionSchedule.WriteSet in method public testNodeReadOnly() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Variable Type;Change Variable Type	reoderSet : List<Integer> to reorderSet : DistributionSchedule.WriteSet in method public testTwoNodesDown() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Rename Variable;Rename Variable	reoderSet : List<Integer> to reorderSet : DistributionSchedule.WriteSet in method public testTwoNodesDown() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Variable Type;Change Variable Type	reoderSet : List<Integer> to reorderSet : DistributionSchedule.WriteSet in method public testNodeDownAndReadOnly() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Rename Variable;Rename Variable	reoderSet : List<Integer> to reorderSet : DistributionSchedule.WriteSet in method public testNodeDownAndReadOnly() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Attribute Type;Change Attribute Type	writeSet : List<Integer> to writeSet : DistributionSchedule.WriteSet in class org.apache.bookkeeper.client.TestRegionAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Parameter Type;Change Parameter Type	writeSet : List<Integer> to writeSet : DistributionSchedule.WriteSet in method package appendBookieIndexByRegion(ensemble ArrayList<BookieSocketAddress>, writeSet DistributionSchedule.WriteSet, region String, finalSet List<Integer>) : void in class org.apache.bookkeeper.client.TestRegionAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Variable Type;Change Variable Type	reoderSet : List<Integer> to reorderSet : DistributionSchedule.WriteSet in method public testNodeNotInSameRegions() : void in class org.apache.bookkeeper.client.TestRegionAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Rename Variable;Rename Variable	reoderSet : List<Integer> to reorderSet : DistributionSchedule.WriteSet in method public testNodeNotInSameRegions() : void in class org.apache.bookkeeper.client.TestRegionAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Variable Type;Change Variable Type	reoderSet : List<Integer> to reorderSet : DistributionSchedule.WriteSet in method public testNodeDown() : void in class org.apache.bookkeeper.client.TestRegionAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Rename Variable;Rename Variable	reoderSet : List<Integer> to reorderSet : DistributionSchedule.WriteSet in method public testNodeDown() : void in class org.apache.bookkeeper.client.TestRegionAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Variable Type;Change Variable Type	reoderSet : List<Integer> to reorderSet : DistributionSchedule.WriteSet in method public testNodeReadOnly() : void in class org.apache.bookkeeper.client.TestRegionAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Rename Variable;Rename Variable	reoderSet : List<Integer> to reorderSet : DistributionSchedule.WriteSet in method public testNodeReadOnly() : void in class org.apache.bookkeeper.client.TestRegionAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Variable Type;Change Variable Type	reoderSet : List<Integer> to reorderSet : DistributionSchedule.WriteSet in method public testTwoNodesDown() : void in class org.apache.bookkeeper.client.TestRegionAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Rename Variable;Rename Variable	reoderSet : List<Integer> to reorderSet : DistributionSchedule.WriteSet in method public testTwoNodesDown() : void in class org.apache.bookkeeper.client.TestRegionAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Variable Type;Change Variable Type	writeSet : List<Integer> to writeSet : DistributionSchedule.WriteSet in method private basicReorderReadSequenceWithLocalRegionTest(myRegion String, isReadLAC boolean) : void in class org.apache.bookkeeper.client.TestRegionAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Variable Type;Change Variable Type	readSet : List<Integer> to readSet : DistributionSchedule.WriteSet in method private basicReorderReadSequenceWithLocalRegionTest(myRegion String, isReadLAC boolean) : void in class org.apache.bookkeeper.client.TestRegionAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Variable Type;Change Variable Type	writeSet : List<Integer> to writeSet : DistributionSchedule.WriteSet in method private basicReorderReadSequenceWithRemoteRegionTest(myRegion String, isReadLAC boolean) : void in class org.apache.bookkeeper.client.TestRegionAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Variable Type;Change Variable Type	readSet : List<Integer> to readSet : DistributionSchedule.WriteSet in method private basicReorderReadSequenceWithRemoteRegionTest(myRegion String, isReadLAC boolean) : void in class org.apache.bookkeeper.client.TestRegionAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Variable Type;Change Variable Type	writeSet : List<Integer> to writeSet : DistributionSchedule.WriteSet in method private reorderReadSequenceWithUnavailableOrReadOnlyBookiesTest(isReadLAC boolean) : void in class org.apache.bookkeeper.client.TestRegionAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Variable Type;Change Variable Type	readSet : List<Integer> to readSet : DistributionSchedule.WriteSet in method private reorderReadSequenceWithUnavailableOrReadOnlyBookiesTest(isReadLAC boolean) : void in class org.apache.bookkeeper.client.TestRegionAwareEnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Return Type;Change Return Type	List<Integer> to DistributionSchedule.WriteSet in method public reorderReadSequence(ensemble ArrayList<BookieSocketAddress>, bookieFailureHistory Map<BookieSocketAddress,Long>, writeSet DistributionSchedule.WriteSet) : DistributionSchedule.WriteSet in class org.apache.bookkeeper.client.EnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Parameter Type;Change Parameter Type	writeSet : List<Integer> to writeSet : DistributionSchedule.WriteSet in method public reorderReadSequence(ensemble ArrayList<BookieSocketAddress>, bookieFailureHistory Map<BookieSocketAddress,Long>, writeSet DistributionSchedule.WriteSet) : DistributionSchedule.WriteSet in class org.apache.bookkeeper.client.EnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Return Type;Change Return Type	List<Integer> to DistributionSchedule.WriteSet in method public reorderReadLACSequence(ensemble ArrayList<BookieSocketAddress>, bookieFailureHistory Map<BookieSocketAddress,Long>, writeSet DistributionSchedule.WriteSet) : DistributionSchedule.WriteSet in class org.apache.bookkeeper.client.EnsemblePlacementPolicy
8e20a80b3d22ac1d14ba7a8f2046bdbbe5e95a44;Change Parameter Type;Change Parameter Type	writeSet : List<Integer> to writeSet : DistributionSchedule.WriteSet in method public reorderReadLACSequence(ensemble ArrayList<BookieSocketAddress>, bookieFailureHistory Map<BookieSocketAddress,Long>, writeSet DistributionSchedule.WriteSet) : DistributionSchedule.WriteSet in class org.apache.bookkeeper.client.EnsemblePlacementPolicy
3a20fe0ab6c0259ae9143641105c46e48f625f7c;Rename Attribute;Rename Attribute	readOnly : AtomicBoolean to forceReadOnly : AtomicBoolean in class org.apache.bookkeeper.bookie.Bookie
6fcabfc80c5bd6cdfa9252cdfc4ed209cc0620a6;Rename Parameter;Rename Parameter	newBookie : BookieSocketAddress to newBookies : Set<BookieSocketAddress> in method private asyncRecoverLedgerFragment(lh LedgerHandle, ledgerFragment LedgerFragment, ledgerFragmentMcb AsyncCallback.VoidCallback, newBookies Set<BookieSocketAddress>) : void in class org.apache.bookkeeper.client.BookKeeperAdmin
6fcabfc80c5bd6cdfa9252cdfc4ed209cc0620a6;Change Parameter Type;Change Parameter Type	newBookie : BookieSocketAddress to newBookies : Set<BookieSocketAddress> in method private asyncRecoverLedgerFragment(lh LedgerHandle, ledgerFragment LedgerFragment, ledgerFragmentMcb AsyncCallback.VoidCallback, newBookies Set<BookieSocketAddress>) : void in class org.apache.bookkeeper.client.BookKeeperAdmin
6fcabfc80c5bd6cdfa9252cdfc4ed209cc0620a6;Rename Parameter;Rename Parameter	targetBookieAddress : BookieSocketAddress to targetBookieAddresses : Map<Integer,BookieSocketAddress> in method private replicateLedgerFragment(lh LedgerHandle, ledgerFragment LedgerFragment, targetBookieAddresses Map<Integer,BookieSocketAddress>) : void in class org.apache.bookkeeper.client.BookKeeperAdmin
6fcabfc80c5bd6cdfa9252cdfc4ed209cc0620a6;Change Parameter Type;Change Parameter Type	targetBookieAddress : BookieSocketAddress to targetBookieAddresses : Map<Integer,BookieSocketAddress> in method private replicateLedgerFragment(lh LedgerHandle, ledgerFragment LedgerFragment, targetBookieAddresses Map<Integer,BookieSocketAddress>) : void in class org.apache.bookkeeper.client.BookKeeperAdmin
6fcabfc80c5bd6cdfa9252cdfc4ed209cc0620a6;Extract Method;Extract Method	public recoverBookieData(bookiesSrc Set<BookieSocketAddress>) : void extracted from public recoverBookieData(bookieSrc BookieSocketAddress, bookieDest BookieSocketAddress) : void in class org.apache.bookkeeper.client.BookKeeperAdmin
6fcabfc80c5bd6cdfa9252cdfc4ed209cc0620a6;Change Parameter Type;Change Parameter Type	bookieSrc : BookieSocketAddress to bookiesSrc : Set<BookieSocketAddress> in method public recoverBookieData(bookiesSrc Set<BookieSocketAddress>, dryrun boolean, skipOpenLedgers boolean) : void in class org.apache.bookkeeper.client.BookKeeperAdmin
6fcabfc80c5bd6cdfa9252cdfc4ed209cc0620a6;Rename Parameter;Rename Parameter	bookieSrc : BookieSocketAddress to bookiesSrc : Set<BookieSocketAddress> in method public recoverBookieData(bookiesSrc Set<BookieSocketAddress>, dryrun boolean, skipOpenLedgers boolean) : void in class org.apache.bookkeeper.client.BookKeeperAdmin
6fcabfc80c5bd6cdfa9252cdfc4ed209cc0620a6;Change Variable Type;Change Variable Type	lastStored : long to bookiesToCheck : Set<Integer> in method private verifyLedgerFragment(fragment LedgerFragment, cb GenericCallback<LedgerFragment>) : void in class org.apache.bookkeeper.client.LedgerChecker
6fcabfc80c5bd6cdfa9252cdfc4ed209cc0620a6;Rename Variable;Rename Variable	lastStored : long to bookiesToCheck : Set<Integer> in method private verifyLedgerFragment(fragment LedgerFragment, cb GenericCallback<LedgerFragment>) : void in class org.apache.bookkeeper.client.LedgerChecker
6fcabfc80c5bd6cdfa9252cdfc4ed209cc0620a6;Change Variable Type;Change Variable Type	finalFragments : Set<LedgerFragment> to bookieIndexes : Set<Integer> in method public checkLedger(lh LedgerHandle, cb GenericCallback<Set<LedgerFragment>>) : void in class org.apache.bookkeeper.client.LedgerChecker
6fcabfc80c5bd6cdfa9252cdfc4ed209cc0620a6;Rename Variable;Rename Variable	finalFragments : Set<LedgerFragment> to bookieIndexes : Set<Integer> in method public checkLedger(lh LedgerHandle, cb GenericCallback<Set<LedgerFragment>>) : void in class org.apache.bookkeeper.client.LedgerChecker
6fcabfc80c5bd6cdfa9252cdfc4ed209cc0620a6;Rename Parameter;Rename Parameter	bookieIndex : int to bookieIndexes : Set<Integer> in method package LedgerFragment(lh LedgerHandle, firstEntryId long, lastKnownEntryId long, bookieIndexes Set<Integer>) in class org.apache.bookkeeper.client.LedgerFragment
