CommitId;RefactoringType;RefactoringDetail
5eae0a646469672d1cc5385bd7bd6aedc4aed19b;Rename Variable;Rename Variable	indices : int... to clonedIndices : int[] in method package removeAll(array Object, indices int...) : Object in class org.apache.commons.lang3.ArrayUtils
eccf213204b776e40efcc031f4c0df560b9421e9;Extract Method;Extract Method	private replace(text String, searchString String, replacement String, max int, ignoreCase boolean) : String extracted from public replace(text String, searchString String, replacement String, max int) : String in class org.apache.commons.lang3.StringUtils
eccf213204b776e40efcc031f4c0df560b9421e9;Extract Variable;Extract Variable	searchText : String in method private replace(text String, searchString String, replacement String, max int, ignoreCase boolean) : String from class org.apache.commons.lang3.StringUtils
9bc992b133f7169288f1fa6b53a04f74c1549947;Rename Parameter;Rename Parameter	string : CharSequence to sequence : CharSequence in method public startsWithAny(sequence CharSequence, searchStrings CharSequence...) : boolean in class org.apache.commons.lang3.StringUtils
9bc992b133f7169288f1fa6b53a04f74c1549947;Rename Parameter;Rename Parameter	string : CharSequence to sequence : CharSequence in method public endsWithAny(sequence CharSequence, searchStrings CharSequence...) : boolean in class org.apache.commons.lang3.StringUtils
5fef9575646f6583fd2d9ee01368b3deefe6ce82;Extract Method;Extract Method	public invokeMethod(object Object, forceAccess boolean, methodName String, args Object...) : Object extracted from public invokeMethod(object Object, methodName String, args Object[], parameterTypes Class<?>[]) : Object in class org.apache.commons.lang3.reflect.MethodUtils
5fef9575646f6583fd2d9ee01368b3deefe6ce82;Extract Method;Extract Method	public invokeMethod(object Object, forceAccess boolean, methodName String, args Object[], parameterTypes Class<?>[]) : Object extracted from public invokeMethod(object Object, methodName String, args Object[], parameterTypes Class<?>[]) : Object in class org.apache.commons.lang3.reflect.MethodUtils
5fef9575646f6583fd2d9ee01368b3deefe6ce82;Extract Variable;Extract Variable	messagePrefix : String in method public invokeMethod(object Object, forceAccess boolean, methodName String, args Object[], parameterTypes Class<?>[]) : Object from class org.apache.commons.lang3.reflect.MethodUtils
18b1bc203bdb236bfd9084193aa2d55d4b605139;Extract Method;Extract Method	private appendArray(object Object) : void extracted from public append(object Object) : HashCodeBuilder in class org.apache.commons.lang3.builder.HashCodeBuilder
0fe9685c8a78ba2d780a3ec1e1a323990dc6d218;Extract Method;Extract Method	public wrap(str String, wrapLength int, newLineStr String, wrapLongWords boolean, wrapOn String) : String extracted from public wrap(str String, wrapLength int, newLineStr String, wrapLongWords boolean) : String in class org.apache.commons.lang3.text.WordUtils
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Rename Class;Rename Class	org.apache.commons.lang3.StringUtilsTrimEmptyTest renamed to org.apache.commons.lang3.StringUtilsTrimStripTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Extract Class;Extract Class	org.apache.commons.lang3.StringUtilsContainsTest from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Extract Class;Extract Class	org.apache.commons.lang3.StringUtilsEmptyBlankTest from class org.apache.commons.lang3.StringUtilsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Extract Class;Extract Class	org.apache.commons.lang3.StringUtilsEmptyBlankTest from class org.apache.commons.lang3.StringUtilsTrimEmptyTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContains_Char() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContains_Char() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContains_String() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContains_String() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContains_StringWithBadSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContains_StringWithBadSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContains_StringWithSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContains_StringWithSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsAny_StringCharArray() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsAny_StringCharArray() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsAny_StringCharArrayWithBadSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsAny_StringCharArrayWithBadSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsAny_StringCharArrayWithSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsAny_StringCharArrayWithSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsAny_StringString() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsAny_StringString() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsAny_StringWithBadSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsAny_StringWithBadSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsAny_StringWithSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsAny_StringWithSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsAny_StringStringArray() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsAny_StringStringArray() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsIgnoreCase_LocaleIndependence() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsIgnoreCase_LocaleIndependence() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsIgnoreCase_StringString() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsIgnoreCase_StringString() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsNone_CharArray() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsNone_CharArray() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsNone_CharArrayWithBadSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsNone_CharArrayWithBadSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsNone_CharArrayWithSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsNone_CharArrayWithSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsNone_String() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsNone_String() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsNone_StringWithBadSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsNone_StringWithBadSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsNone_StringWithSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsNone_StringWithSupplementaryChars() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsOnly_CharArray() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsOnly_CharArray() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsOnly_String() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsOnly_String() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testContainsWhitespace() : void from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to public testContainsWhitespace() : void from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Attribute;Move Attribute	private CharUSuppCharHigh : String from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to private CharUSuppCharHigh : String from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Attribute;Move Attribute	private CharUSuppCharLow : String from class org.apache.commons.lang3.StringUtilsEqualsIndexOfTest to private CharUSuppCharLow : String from class org.apache.commons.lang3.StringUtilsContainsTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testIsAnyEmpty() : void from class org.apache.commons.lang3.StringUtilsTest to public testIsAnyEmpty() : void from class org.apache.commons.lang3.StringUtilsEmptyBlankTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testIsNoneEmpty() : void from class org.apache.commons.lang3.StringUtilsTest to public testIsNoneEmpty() : void from class org.apache.commons.lang3.StringUtilsEmptyBlankTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testIsAnyBlank() : void from class org.apache.commons.lang3.StringUtilsTest to public testIsAnyBlank() : void from class org.apache.commons.lang3.StringUtilsEmptyBlankTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testIsNoneBlank() : void from class org.apache.commons.lang3.StringUtilsTest to public testIsNoneBlank() : void from class org.apache.commons.lang3.StringUtilsEmptyBlankTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testIsEmpty() : void from class org.apache.commons.lang3.StringUtilsTrimEmptyTest to public testIsEmpty() : void from class org.apache.commons.lang3.StringUtilsEmptyBlankTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testIsNotEmpty() : void from class org.apache.commons.lang3.StringUtilsTrimEmptyTest to public testIsNotEmpty() : void from class org.apache.commons.lang3.StringUtilsEmptyBlankTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testIsBlank() : void from class org.apache.commons.lang3.StringUtilsTrimEmptyTest to public testIsBlank() : void from class org.apache.commons.lang3.StringUtilsEmptyBlankTest
0223a4d4cd127a1e209a04d8e1eff3296c0ed8c1;Move Method;Move Method	public testIsNotBlank() : void from class org.apache.commons.lang3.StringUtilsTrimEmptyTest to public testIsNotBlank() : void from class org.apache.commons.lang3.StringUtilsEmptyBlankTest
b2c1afce7eb13ea44fc7d25562cc3bb83cc91b2f;Extract Variable;Extract Variable	registry : Set<Pair<IDKey,IDKey>> in method private register(lhs Object, rhs Object) : void from class org.apache.commons.lang3.builder.EqualsBuilder
b2c1afce7eb13ea44fc7d25562cc3bb83cc91b2f;Extract Variable;Extract Variable	registry : Set<IDKey> in method private register(value Object) : void from class org.apache.commons.lang3.builder.HashCodeBuilder
c7c85ee39892df3ca007c6596c41654865be7e43;Extract Method;Extract Method	private appendArray(lhs Object, rhs Object, comparator Comparator<?>) : void extracted from public append(lhs Object, rhs Object, comparator Comparator<?>) : CompareToBuilder in class org.apache.commons.lang3.builder.CompareToBuilder
c503d742f094dc2048b72c3f78f5e2e6070a44e1;Extract Method;Extract Method	public isCreatable(str String) : boolean extracted from public isNumber(str String) : boolean in class org.apache.commons.lang3.math.NumberUtils
c503d742f094dc2048b72c3f78f5e2e6070a44e1;Rename Method;Rename Method	public testIsNumber() : void renamed to public testIsCreatable() : void in class org.apache.commons.lang3.math.NumberUtilsTest
c503d742f094dc2048b72c3f78f5e2e6070a44e1;Rename Method;Rename Method	private compareIsNumberWithCreateNumber(val String, expected boolean) : void renamed to private compareIsCreatableWithCreateNumber(val String, expected boolean) : void in class org.apache.commons.lang3.math.NumberUtilsTest
9c506279188a90dbbe124386cc52016682d17b5c;Rename Method;Rename Method	public greaterObj(value Comparable<T>, min T) : void renamed to public greaterObject(value Comparable<T>, min T) : void in class org.apache.commons.lang3.Validate
9c506279188a90dbbe124386cc52016682d17b5c;Rename Method;Rename Method	public greaterObj(value Comparable<T>, min T, message String, values Object...) : void renamed to public greaterObject(value Comparable<T>, min T, message String, values Object...) : void in class org.apache.commons.lang3.Validate
9c506279188a90dbbe124386cc52016682d17b5c;Rename Method;Rename Method	public greaterOrEqualObj(value Comparable<T>, min T) : void renamed to public greaterOrEqualObject(value Comparable<T>, min T) : void in class org.apache.commons.lang3.Validate
9c506279188a90dbbe124386cc52016682d17b5c;Rename Method;Rename Method	public greaterOrEqualObj(value Comparable<T>, min T, message String, values Object...) : void renamed to public greaterOrEqualObject(value Comparable<T>, min T, message String, values Object...) : void in class org.apache.commons.lang3.Validate
9c506279188a90dbbe124386cc52016682d17b5c;Rename Method;Rename Method	public smallerObj(value Comparable<T>, max T) : void renamed to public smallerObject(value Comparable<T>, max T) : void in class org.apache.commons.lang3.Validate
9c506279188a90dbbe124386cc52016682d17b5c;Rename Method;Rename Method	public smallerObj(value Comparable<T>, max T, message String, values Object...) : void renamed to public smallerObject(value Comparable<T>, max T, message String, values Object...) : void in class org.apache.commons.lang3.Validate
9c506279188a90dbbe124386cc52016682d17b5c;Rename Method;Rename Method	public smallerOrEqualObj(value Comparable<T>, max T) : void renamed to public smallerOrEqualObject(value Comparable<T>, max T) : void in class org.apache.commons.lang3.Validate
9c506279188a90dbbe124386cc52016682d17b5c;Rename Method;Rename Method	public smallerOrEqualObj(value Comparable<T>, max T, message String, values Object...) : void renamed to public smallerOrEqualObject(value Comparable<T>, max T, message String, values Object...) : void in class org.apache.commons.lang3.Validate
9c506279188a90dbbe124386cc52016682d17b5c;Change Parameter Type;Change Parameter Type	value : Comparable<T> to value : T in method public differentObject(value T, reference T) : void in class org.apache.commons.lang3.Validate
9c506279188a90dbbe124386cc52016682d17b5c;Rename Method;Rename Method	public differentObj(value Comparable<T>, reference T) : void renamed to public differentObject(value T, reference T) : void in class org.apache.commons.lang3.Validate
64d820bffae723b9c8669301b246ae199db61b5c;Rename Method;Rename Method	public testLang954() : void renamed to public testLANG_954() : void in class org.apache.commons.lang3.time.FastDateFormatTest
d9a2c69a9d1db6072e1d7b7ea4fcbd5c15d20b5d;Rename Method;Rename Method	public testToCalendarWithDate() : void renamed to public testToCalendarWithDateNull() : void in class org.apache.commons.lang3.time.DateUtilsTest
d9a2c69a9d1db6072e1d7b7ea4fcbd5c15d20b5d;Rename Method;Rename Method	public testToCalendarWithTimeZone() : void renamed to public testToCalendarWithTimeZoneNull() : void in class org.apache.commons.lang3.time.DateUtilsTest
d9a2c69a9d1db6072e1d7b7ea4fcbd5c15d20b5d;Rename Method;Rename Method	public testToCalendarWithDateAndTimeZone() : void renamed to public testToCalendarWithDateAndTimeZoneNotNull() : void in class org.apache.commons.lang3.time.DateUtilsTest
10d2363fcdd6e15568f765ba0dfd5f0cfa0b04eb;Rename Method;Rename Method	public testMustBeSupportedJava1_3_1() : void renamed to public testMustBeSupportedJava1_3_1_and_above() : void in class org.apache.commons.lang3.CharEncodingTest
809e2bed22f02264e0ac58bba070f6d84386cfc5;Extract Method;Extract Method	private prepareAcquire() : void extracted from public acquire() : void in class org.apache.commons.lang3.concurrent.TimedSemaphore
809e2bed22f02264e0ac58bba070f6d84386cfc5;Extract Method;Extract Method	private acquirePermit() : boolean extracted from public acquire() : void in class org.apache.commons.lang3.concurrent.TimedSemaphore
