CommitId;RefactoringType;RefactoringDetail
433c24595f5f964eccbc349304e8c0ae910f7677;Extract Method;Extract Method	public reverseReplace(prop CollectionProperty) : void extracted from public reverseReplace(el TestElement) : void in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	iter : Iterator to iter : PropertyIterator in method public reverseReplace(prop CollectionProperty) : void in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Extract Method;Extract Method	private reverseReplace(prop MapProperty) : void extracted from public reverseReplace(el TestElement) : void in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Extract Method;Extract Method	private substituteReferences(prop StringProperty) : StringProperty extracted from public undoReverseReplace(el TestElement) : void in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Rename Variable;Rename Variable	propName : String to key : String in method private substituteReferences(prop StringProperty) : StringProperty in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Extract Method;Extract Method	private substituteReferences(prop StringProperty) : StringProperty extracted from public reverseReplace(values Collection) : Collection in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	val : Object to key : String in method private substituteReferences(prop StringProperty) : StringProperty in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Rename Variable;Rename Variable	val : Object to key : String in method private substituteReferences(prop StringProperty) : StringProperty in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Extract Method;Extract Method	private substituteReferences(prop StringProperty) : StringProperty extracted from public undoReverseReplace(values Collection) : Collection in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	val : Object to key : String in method private substituteReferences(prop StringProperty) : StringProperty in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Rename Variable;Rename Variable	val : Object to key : String in method private substituteReferences(prop StringProperty) : StringProperty in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	newValue : Object to newValue : JMeterProperty in method public replaceValues(el TestElement) : void in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	iter : Iterator to iter : PropertyIterator in method public replaceValues(values CollectionProperty) : void in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	val : Object to val : JMeterProperty in method public replaceValues(values CollectionProperty) : void in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	newColl : Collection to newMap : Map in method private undoReverseReplace(prop MapProperty) : void in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Rename Variable;Rename Variable	newColl : Collection to newMap : Map in method private undoReverseReplace(prop MapProperty) : void in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	val : Object to val : JMeterProperty in method private undoReverseReplace(prop MapProperty) : void in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	iter : Iterator to iter : PropertyIterator in method public undoReverseReplace(prop CollectionProperty) : void in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	val : Object to val : JMeterProperty in method public undoReverseReplace(prop CollectionProperty) : void in class org.apache.jmeter.engine.util.ValueReplacer
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	iter : Iterator to iter : PropertyIterator in method public actionPerformed(e ActionEvent) : void in class org.apache.jmeter.functions.gui.FunctionHelper
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	item2 : Object to item2 : JMeterProperty in method private checkElementCloning(item TestElement) : void in class org.apache.jmeter.junit.JMeterTest
433c24595f5f964eccbc349304e8c0ae910f7677;Change Return Type;Change Return Type	TestElement to String in method public getSamplerData() : String in class org.apache.jmeter.samplers.SampleResult
433c24595f5f964eccbc349304e8c0ae910f7677;Change Attribute Type;Change Attribute Type	samplerData : TestElement to samplerData : String in class org.apache.jmeter.samplers.SampleResult
433c24595f5f964eccbc349304e8c0ae910f7677;Change Parameter Type;Change Parameter Type	s : TestElement to s : String in method public setSamplerData(s String) : void in class org.apache.jmeter.samplers.SampleResult
433c24595f5f964eccbc349304e8c0ae910f7677;Rename Parameter;Rename Parameter	el : TestElement to value : JMeterProperty in method public simplePropertyValue(value JMeterProperty) : void in class org.apache.jmeter.save.TestElementSaver
433c24595f5f964eccbc349304e8c0ae910f7677;Change Parameter Type;Change Parameter Type	el : TestElement to value : JMeterProperty in method public simplePropertyValue(value JMeterProperty) : void in class org.apache.jmeter.save.TestElementSaver
433c24595f5f964eccbc349304e8c0ae910f7677;Rename Method;Rename Method	public endTestElement(el TestElement) : void renamed to public simplePropertyValue(value JMeterProperty) : void in class org.apache.jmeter.save.TestElementSaver
433c24595f5f964eccbc349304e8c0ae910f7677;Change Parameter Type;Change Parameter Type	map : Map to map : MapProperty in method public startMap(map MapProperty) : void in class org.apache.jmeter.save.TestElementSaver
433c24595f5f964eccbc349304e8c0ae910f7677;Change Parameter Type;Change Parameter Type	col : Collection to col : CollectionProperty in method public startCollection(col CollectionProperty) : void in class org.apache.jmeter.save.TestElementSaver
433c24595f5f964eccbc349304e8c0ae910f7677;Inline Method;Inline Method	public simplePropertyValue(value Object) : void inlined to public simplePropertyValue(value JMeterProperty) : void in class org.apache.jmeter.save.TestElementSaver
433c24595f5f964eccbc349304e8c0ae910f7677;Change Return Type;Change Return Type	Object to JMeterProperty in method public getProperty(key String) : JMeterProperty in class org.apache.jmeter.testelement.AbstractTestElement
433c24595f5f964eccbc349304e8c0ae910f7677;Change Parameter Type;Change Parameter Type	value : Object to value : JMeterProperty in method protected traverseProperty(traverser TestElementTraverser, value JMeterProperty) : void in class org.apache.jmeter.testelement.AbstractTestElement
433c24595f5f964eccbc349304e8c0ae910f7677;Rename Method;Rename Method	protected traverseObject(traverser TestElementTraverser, key Object, value Object) : void renamed to protected traverseProperty(traverser TestElementTraverser, value JMeterProperty) : void in class org.apache.jmeter.testelement.AbstractTestElement
433c24595f5f964eccbc349304e8c0ae910f7677;Change Parameter Type;Change Parameter Type	col : Collection to col : CollectionProperty in method protected traverseCollection(col CollectionProperty, traverser TestElementTraverser) : void in class org.apache.jmeter.testelement.AbstractTestElement
433c24595f5f964eccbc349304e8c0ae910f7677;Inline Method;Inline Method	protected traverseObject(traverser TestElementTraverser, value Object) : void inlined to protected traverseProperty(traverser TestElementTraverser, value JMeterProperty) : void in class org.apache.jmeter.testelement.AbstractTestElement
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	item : Object to prop : JMeterProperty in method protected mergeIn(element TestElement) : void in class org.apache.jmeter.testelement.AbstractTestElement
433c24595f5f964eccbc349304e8c0ae910f7677;Rename Variable;Rename Variable	item : Object to prop : JMeterProperty in method protected mergeIn(element TestElement) : void in class org.apache.jmeter.testelement.AbstractTestElement
433c24595f5f964eccbc349304e8c0ae910f7677;Change Parameter Type;Change Parameter Type	key : Object to value : JMeterProperty in method protected traverseProperty(traverser TestElementTraverser, value JMeterProperty) : void in class org.apache.jmeter.testelement.AbstractTestElement
433c24595f5f964eccbc349304e8c0ae910f7677;Rename Parameter;Rename Parameter	key : Object to value : JMeterProperty in method protected traverseProperty(traverser TestElementTraverser, value JMeterProperty) : void in class org.apache.jmeter.testelement.AbstractTestElement
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	iter : Iterator to iter : PropertyIterator in method protected traverseCollection(col CollectionProperty, traverser TestElementTraverser) : void in class org.apache.jmeter.testelement.AbstractTestElement
433c24595f5f964eccbc349304e8c0ae910f7677;Rename Attribute;Rename Attribute	testInfo : Map to propMap : Map in class org.apache.jmeter.testelement.AbstractTestElement
433c24595f5f964eccbc349304e8c0ae910f7677;Change Return Type;Change Return Type	Object to JMeterProperty in method public getProperty(propName String) : JMeterProperty in class org.apache.jmeter.testelement.TestElement
433c24595f5f964eccbc349304e8c0ae910f7677;Rename Parameter;Rename Parameter	key : String to propName : String in method public getProperty(propName String) : JMeterProperty in class org.apache.jmeter.testelement.TestElement
433c24595f5f964eccbc349304e8c0ae910f7677;Extract Variable;Extract Variable	prop : JMeterProperty in method public recoverRunningVersion(owner TestElement) : void from class org.apache.jmeter.testelement.property.CollectionProperty
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	argValue : int to argValue : float in method public compareTo(arg0 Object) : int in class org.apache.jmeter.testelement.property.FloatProperty
433c24595f5f964eccbc349304e8c0ae910f7677;Inline Variable;Inline Variable	clonedSampler : Sampler in method public configureSampler(sampler Sampler) : SamplePackage from class org.apache.jmeter.threads.TestCompiler
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	samplerConfigs : SamplerConfigs to pack : SamplePackage in method private saveSamplerConfigs(sam Sampler) : void in class org.apache.jmeter.threads.TestCompiler
433c24595f5f964eccbc349304e8c0ae910f7677;Rename Variable;Rename Variable	samplerConfigs : SamplerConfigs to pack : SamplePackage in method private saveSamplerConfigs(sam Sampler) : void in class org.apache.jmeter.threads.TestCompiler
433c24595f5f964eccbc349304e8c0ae910f7677;Change Parameter Type;Change Parameter Type	one : Object to one : TestElement in method public ObjectPair(one TestElement, two TestElement) in class org.apache.jmeter.threads.TestCompiler.ObjectPair
433c24595f5f964eccbc349304e8c0ae910f7677;Change Parameter Type;Change Parameter Type	two : Object to two : TestElement in method public ObjectPair(one TestElement, two TestElement) in class org.apache.jmeter.threads.TestCompiler.ObjectPair
433c24595f5f964eccbc349304e8c0ae910f7677;Rename Attribute;Rename Attribute	one : Object to child : TestElement in class org.apache.jmeter.threads.TestCompiler.ObjectPair
433c24595f5f964eccbc349304e8c0ae910f7677;Change Attribute Type;Change Attribute Type	one : Object to child : TestElement in class org.apache.jmeter.threads.TestCompiler.ObjectPair
433c24595f5f964eccbc349304e8c0ae910f7677;Rename Attribute;Rename Attribute	two : Object to parent : TestElement in class org.apache.jmeter.threads.TestCompiler.ObjectPair
433c24595f5f964eccbc349304e8c0ae910f7677;Change Attribute Type;Change Attribute Type	two : Object to parent : TestElement in class org.apache.jmeter.threads.TestCompiler.ObjectPair
433c24595f5f964eccbc349304e8c0ae910f7677;Change Return Type;Change Return Type	List to CollectionProperty in method public getAuthObjects() : CollectionProperty in class org.apache.jmeter.protocol.http.control.AuthManager
433c24595f5f964eccbc349304e8c0ae910f7677;Change Return Type;Change Return Type	List to CollectionProperty in method public getCookies() : CollectionProperty in class org.apache.jmeter.protocol.http.control.CookieManager
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	cookies : List to cookies : PropertyIterator in method public save(authFile String) : void in class org.apache.jmeter.protocol.http.control.CookieManager
433c24595f5f964eccbc349304e8c0ae910f7677;Change Return Type;Change Return Type	List to CollectionProperty in method public getHeaders() : CollectionProperty in class org.apache.jmeter.protocol.http.control.HeaderManager
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	iter : Iterator to iter : PropertyIterator in method private populateTable(manager CookieManager) : void in class org.apache.jmeter.protocol.http.gui.CookiePanel
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	iter : Iterator to iter : PropertyIterator in method public configure(el TestElement) : void in class org.apache.jmeter.protocol.http.gui.HTTPArgumentsPanel
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	iter : Iterator to iter : PropertyIterator in method private modifyArgument(arg Argument, args Arguments) : void in class org.apache.jmeter.protocol.http.modifier.AnchorModifier
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	iter : Iterator to iter : PropertyIterator in method public modifyEntry(sam Sampler) : boolean in class org.apache.jmeter.protocol.http.modifier.ParamModifier
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	iter : Iterator to iter : PropertyIterator in method public modifyEntry(entry Sampler) : boolean in class org.apache.jmeter.protocol.http.modifier.UserParameterModifier
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	iter : Iterator to iter : PropertyIterator in method public isAnchorMatched(newLink HTTPSampler, config HTTPSampler) : boolean in class org.apache.jmeter.protocol.http.parser.HtmlParser
433c24595f5f964eccbc349304e8c0ae910f7677;Change Parameter Type;Change Parameter Type	prop : Object to prop : String in method public setProperty(key String, prop String) : void in class org.apache.jmeter.protocol.http.sampler.HTTPSampler
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	iter : Iterator to iter : PropertyIterator in method public getQueryString() : String in class org.apache.jmeter.protocol.http.sampler.HTTPSampler
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	headers : Collection to headers : CollectionProperty in method private setConnectionHeaders(conn HttpURLConnection, u URL, headerManager HeaderManager) : void in class org.apache.jmeter.protocol.http.sampler.HTTPSampler
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	i : Iterator to i : PropertyIterator in method private setConnectionHeaders(conn HttpURLConnection, u URL, headerManager HeaderManager) : void in class org.apache.jmeter.protocol.http.sampler.HTTPSampler
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	args : Iterator to args : PropertyIterator in method public sendPostData(connection URLConnection, sampler HTTPSampler) : void in class org.apache.jmeter.protocol.http.sampler.PostWriter
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	iter : Iterator to iter : PropertyIterator in method private getContentLength(config MultipartUrlConfig) : String in class org.apache.jmeter.protocol.http.sampler.PostWriter
433c24595f5f964eccbc349304e8c0ae910f7677;Change Parameter Type;Change Parameter Type	value : Object to value : String in method public HTTPArgument(name String, value String, metadata String) in class org.apache.jmeter.protocol.http.util.HTTPArgument
433c24595f5f964eccbc349304e8c0ae910f7677;Change Parameter Type;Change Parameter Type	metadata : Object to metadata : String in method public HTTPArgument(name String, value String, metadata String) in class org.apache.jmeter.protocol.http.util.HTTPArgument
433c24595f5f964eccbc349304e8c0ae910f7677;Change Parameter Type;Change Parameter Type	value : Object to value : String in method public HTTPArgument(name String, value String) in class org.apache.jmeter.protocol.http.util.HTTPArgument
433c24595f5f964eccbc349304e8c0ae910f7677;Change Parameter Type;Change Parameter Type	value : Object to value : String in method public HTTPArgument(name String, value String, alreadyEncoded boolean) in class org.apache.jmeter.protocol.http.util.HTTPArgument
433c24595f5f964eccbc349304e8c0ae910f7677;Change Parameter Type;Change Parameter Type	value : Object to value : String in method public HTTPArgument(name String, value String, metaData String, alreadyEncoded boolean) in class org.apache.jmeter.protocol.http.util.HTTPArgument
433c24595f5f964eccbc349304e8c0ae910f7677;Change Parameter Type;Change Parameter Type	metaData : Object to metaData : String in method public HTTPArgument(name String, value String, metaData String, alreadyEncoded boolean) in class org.apache.jmeter.protocol.http.util.HTTPArgument
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	iter : Iterator to iter : PropertyIterator in method public convertArgumentsToHTTP(args Arguments) : void in class org.apache.jmeter.protocol.http.util.HTTPArgument
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	argList : List to argList : CollectionProperty in method public testConversion() : void in class org.apache.jmeter.protocol.http.util.HTTPArgument.Test
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	i : Iterator to i : PropertyIterator in method public actionPerformed(evt ActionEvent) : void in class org.apache.jmeter.protocol.java.config.gui.JavaConfigGui
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	value : Object to value : String in method public actionPerformed(evt ActionEvent) : void in class org.apache.jmeter.protocol.java.config.gui.JavaConfigGui
433c24595f5f964eccbc349304e8c0ae910f7677;Change Variable Type;Change Variable Type	newVal : Object to newVal : String in method public actionPerformed(evt ActionEvent) : void in class org.apache.jmeter.protocol.java.config.gui.JavaConfigGui
433c24595f5f964eccbc349304e8c0ae910f7677;Move Attribute;Move Attribute	package responseModifiers : List from class org.apache.jmeter.threads.TestCompiler.SamplerConfigs to package responseModifiers : List from class org.apache.jmeter.threads.SamplePackage
433c24595f5f964eccbc349304e8c0ae910f7677;Move Attribute;Move Attribute	package configs : List from class org.apache.jmeter.threads.TestCompiler.SamplerConfigs to package configs : List from class org.apache.jmeter.threads.SamplePackage
433c24595f5f964eccbc349304e8c0ae910f7677;Move Attribute;Move Attribute	package modifiers : List from class org.apache.jmeter.threads.TestCompiler.SamplerConfigs to package modifiers : List from class org.apache.jmeter.threads.SamplePackage
433c24595f5f964eccbc349304e8c0ae910f7677;Move Method;Move Method	private runPreProcessors(preProcessors List) : void from class org.apache.jmeter.threads.JMeterThread to private runPreProcessors(preProcessors List) : void from class org.apache.jmeter.threads.TestCompiler
433c24595f5f964eccbc349304e8c0ae910f7677;Extract And Move Method;Extract And Move Method	public setCollection(coll Collection) : void extracted from public replaceValues(values Collection) : Collection in class org.apache.jmeter.engine.util.ValueReplacer & moved to class org.apache.jmeter.testelement.property.CollectionProperty
433c24595f5f964eccbc349304e8c0ae910f7677;Extract And Move Method;Extract And Move Method	public setCollection(coll Collection) : void extracted from public undoReverseReplace(values Collection) : Collection in class org.apache.jmeter.engine.util.ValueReplacer & moved to class org.apache.jmeter.testelement.property.CollectionProperty
433c24595f5f964eccbc349304e8c0ae910f7677;Extract And Move Method;Extract And Move Method	public setMap(newMap Map) : void extracted from public reverseReplace(values Collection) : Collection in class org.apache.jmeter.engine.util.ValueReplacer & moved to class org.apache.jmeter.testelement.property.MapProperty
433c24595f5f964eccbc349304e8c0ae910f7677;Move Method;Move Method	public clear() : void from class org.apache.jmeter.testelement.ListElement to public clear() : void from class org.apache.jmeter.testelement.property.CollectionProperty
433c24595f5f964eccbc349304e8c0ae910f7677;Move Method;Move Method	public getConfigs() : List from class org.apache.jmeter.threads.TestCompiler.SamplerConfigs to public getConfigs() : List from class org.apache.jmeter.threads.SamplePackage
433c24595f5f964eccbc349304e8c0ae910f7677;Move Method;Move Method	public getModifiers() : List from class org.apache.jmeter.threads.TestCompiler.SamplerConfigs to public getModifiers() : List from class org.apache.jmeter.threads.SamplePackage
433c24595f5f964eccbc349304e8c0ae910f7677;Move Method;Move Method	public getResponseModifiers() : List from class org.apache.jmeter.threads.TestCompiler.SamplerConfigs to public getResponseModifiers() : List from class org.apache.jmeter.threads.SamplePackage
15cdec3e33347e7a347220239c3c93bb5572d411;Extract Method;Extract Method	protected updateTextFields() : void extracted from public updateGui() : void in class org.apache.jmeter.visualizers.TableVisualizer
15cdec3e33347e7a347220239c3c93bb5572d411;Extract Method;Extract Method	protected updateTextFields() : void extracted from public updateGui(s Sample) : void in class org.apache.jmeter.visualizers.TableVisualizer
2f2dd4e1ec24ca1be3d95d02c1947a2c1f05098b;Rename Method;Rename Method	public setHeaders(connection URLConnection) : void renamed to public setPostHeaders(connection URLConnection) : void in class org.apache.jmeter.protocol.http.sampler.SoapSampler
2e6f30d8a083e083553fefe4fb92fd93e7b85d84;Move And Rename Class;Move And Rename Class	org.apache.jmeter.testelement.TestElementProperty moved and renamed to org.apache.jmeter.testelement.TestElementCloner.CloningProperty
2e6f30d8a083e083553fefe4fb92fd93e7b85d84;Change Parameter Type;Change Parameter Type	prop : TestElementProperty to prop : CloningProperty in method private addProperty(prop CloningProperty, parent Object) : void in class org.apache.jmeter.testelement.TestElementCloner
2e6f30d8a083e083553fefe4fb92fd93e7b85d84;Change Variable Type;Change Variable Type	prop : TestElementProperty to prop : CloningProperty in method public endProperty(key Object) : void in class org.apache.jmeter.testelement.TestElementCloner
2e6f30d8a083e083553fefe4fb92fd93e7b85d84;Extract Class;Extract Class	org.apache.jmeter.testelement.property.AbstractProperty from class org.apache.jmeter.control.gui.WorkBenchGui
2e6f30d8a083e083553fefe4fb92fd93e7b85d84;Extract Class;Extract Class	org.apache.jmeter.testelement.property.AbstractProperty from class org.apache.jmeter.threads.gui.ThreadGroupGui
2e6f30d8a083e083553fefe4fb92fd93e7b85d84;Move Method;Move Method	public getName() : String from class org.apache.jmeter.control.gui.WorkBenchGui to public getName() : String from class org.apache.jmeter.testelement.property.AbstractProperty
2e6f30d8a083e083553fefe4fb92fd93e7b85d84;Move Method;Move Method	public setName(name String) : void from class org.apache.jmeter.control.gui.WorkBenchGui to protected setName(name String) : void from class org.apache.jmeter.testelement.property.AbstractProperty
2e6f30d8a083e083553fefe4fb92fd93e7b85d84;Move Method;Move Method	public getName() : String from class org.apache.jmeter.threads.gui.ThreadGroupGui to public getName() : String from class org.apache.jmeter.testelement.property.AbstractProperty
2e6f30d8a083e083553fefe4fb92fd93e7b85d84;Move Method;Move Method	public setName(name String) : void from class org.apache.jmeter.threads.gui.ThreadGroupGui to protected setName(name String) : void from class org.apache.jmeter.testelement.property.AbstractProperty
7b40f671aaec6a3e55e9ccd1fd8c16da2bffd3b4;Rename Attribute;Rename Attribute	extractors : List to postProcessors : List in class org.apache.jmeter.gui.util.MenuFactory
7b40f671aaec6a3e55e9ccd1fd8c16da2bffd3b4;Rename Method;Rename Method	private runExtractors(extractors List, result SampleResult) : void renamed to private runPostProcessors(extractors List) : void in class org.apache.jmeter.threads.JMeterThread
7b40f671aaec6a3e55e9ccd1fd8c16da2bffd3b4;Change Variable Type;Change Variable Type	iter : Iterator to iter : ListIterator in method private runPostProcessors(extractors List) : void in class org.apache.jmeter.threads.JMeterThread
7b40f671aaec6a3e55e9ccd1fd8c16da2bffd3b4;Rename Method;Rename Method	public addExtractor(ex PostProcessor) : void renamed to public addPostProcessor(ex PostProcessor) : void in class org.apache.jmeter.threads.SamplePackage
7b40f671aaec6a3e55e9ccd1fd8c16da2bffd3b4;Rename Method;Rename Method	public getExtractors() : List renamed to public getPostProcessors() : List in class org.apache.jmeter.threads.SamplePackage
7b40f671aaec6a3e55e9ccd1fd8c16da2bffd3b4;Rename Attribute;Rename Attribute	extractors : List to postProcessors : List in class org.apache.jmeter.threads.SamplePackage
7b40f671aaec6a3e55e9ccd1fd8c16da2bffd3b4;Rename Method;Rename Method	public getExtractors() : List renamed to public getPostProcessors() : List in class org.apache.jmeter.threads.TestCompiler.SamplerConfigs
7b40f671aaec6a3e55e9ccd1fd8c16da2bffd3b4;Rename Attribute;Rename Attribute	extractors : List to postProcessors : List in class org.apache.jmeter.threads.TestCompiler.SamplerConfigs
141ea628e0ef689de34f4d17136446717981eac2;Rename Parameter;Rename Parameter	arguments : HashMap to context : JavaSamplerContext in method public runTest(context JavaSamplerContext) : SampleResult in class org.apache.jmeter.protocol.java.test.SleepTest
141ea628e0ef689de34f4d17136446717981eac2;Change Parameter Type;Change Parameter Type	arguments : HashMap to context : JavaSamplerContext in method public runTest(context JavaSamplerContext) : SampleResult in class org.apache.jmeter.protocol.java.test.SleepTest
141ea628e0ef689de34f4d17136446717981eac2;Extract Method;Extract Method	private listParameters(context JavaSamplerContext) : void extracted from public runTest(arguments HashMap) : SampleResult in class org.apache.jmeter.protocol.java.test.SleepTest
141ea628e0ef689de34f4d17136446717981eac2;Change Variable Type;Change Variable Type	entry : Entry to name : String in method private listParameters(context JavaSamplerContext) : void in class org.apache.jmeter.protocol.java.test.SleepTest
141ea628e0ef689de34f4d17136446717981eac2;Rename Variable;Rename Variable	entry : Entry to name : String in method private listParameters(context JavaSamplerContext) : void in class org.apache.jmeter.protocol.java.test.SleepTest
141ea628e0ef689de34f4d17136446717981eac2;Extract Superclass;Extract Superclass	org.apache.jmeter.protocol.java.sampler.AbstractJavaSamplerClient from classes [org.apache.jmeter.protocol.java.test.SleepTest]
141ea628e0ef689de34f4d17136446717981eac2;Pull Up Attribute;Pull Up Attribute	private log : Logger from class org.apache.jmeter.protocol.java.test.SleepTest to private log : Logger from class org.apache.jmeter.protocol.java.sampler.AbstractJavaSamplerClient
141ea628e0ef689de34f4d17136446717981eac2;Rename Parameter;Rename Parameter	arguments : HashMap to context : JavaSamplerContext in method public runTest(context JavaSamplerContext) : SampleResult in class org.apache.jmeter.protocol.java.sampler.JavaSamplerClient
141ea628e0ef689de34f4d17136446717981eac2;Change Parameter Type;Change Parameter Type	arguments : HashMap to context : JavaSamplerContext in method public runTest(context JavaSamplerContext) : SampleResult in class org.apache.jmeter.protocol.java.sampler.JavaSamplerClient
a0e4844ef2445f8dc4bc0a1ea5da12a5b479fbdd;Change Attribute Type;Change Attribute Type	tableModel : PowerTableModel to tableModel : ObjectTableModel in class org.apache.jmeter.config.gui.ArgumentsPanel
a0e4844ef2445f8dc4bc0a1ea5da12a5b479fbdd;Change Variable Type;Change Variable Type	model : Data to modelData : Iterator in method public modifyTestElement(args TestElement) : void in class org.apache.jmeter.config.gui.ArgumentsPanel
a0e4844ef2445f8dc4bc0a1ea5da12a5b479fbdd;Rename Variable;Rename Variable	model : Data to modelData : Iterator in method public modifyTestElement(args TestElement) : void in class org.apache.jmeter.config.gui.ArgumentsPanel
a0e4844ef2445f8dc4bc0a1ea5da12a5b479fbdd;Change Variable Type;Change Variable Type	model : Data to modelData : Iterator in method public createTestElement() : TestElement in class org.apache.jmeter.protocol.http.gui.HTTPArgumentsPanel
a0e4844ef2445f8dc4bc0a1ea5da12a5b479fbdd;Rename Variable;Rename Variable	model : Data to modelData : Iterator in method public createTestElement() : TestElement in class org.apache.jmeter.protocol.http.gui.HTTPArgumentsPanel
a0e4844ef2445f8dc4bc0a1ea5da12a5b479fbdd;Rename Method;Rename Method	public setAlwaysEncode(ae boolean) : void renamed to public setAlwaysEncoded(ae boolean) : void in class org.apache.jmeter.protocol.http.util.HTTPArgument
a0e4844ef2445f8dc4bc0a1ea5da12a5b479fbdd;Rename Method;Rename Method	public getAlwaysEncode() : boolean renamed to public isAlwaysEncoded() : boolean in class org.apache.jmeter.protocol.http.util.HTTPArgument
c7513da71e7905c827a2b0f345b86f5503aaf632;Extract Method;Extract Method	private doRemoteStop(name String) : void extracted from public doAction(e ActionEvent) : void in class org.apache.jmeter.gui.action.RemoteStart
c7513da71e7905c827a2b0f345b86f5503aaf632;Extract Method;Extract Method	private doRemoteStart(name String) : void extracted from public doAction(e ActionEvent) : void in class org.apache.jmeter.gui.action.RemoteStart
83b507a28cd326e6097d264d0faa16aa74858254;Extract Method;Extract Method	public removeNode(node JMeterTreeNode) : void extracted from public doAction(e ActionEvent) : void in class org.apache.jmeter.gui.action.Remove
83b507a28cd326e6097d264d0faa16aa74858254;Extract Method;Extract Method	private processNotifications() : void extracted from public run() : void in class org.apache.jmeter.threads.ListenerNotifier
83b507a28cd326e6097d264d0faa16aa74858254;Extract Method;Extract Method	private boostPriority() : void extracted from public run() : void in class org.apache.jmeter.threads.ListenerNotifier
79425612be4093ec26af5a5fa5ce997809185032;Move Class;Move Class	org.apache.jmeter.functions.ValueReplacer moved to org.apache.jmeter.engine.util.ValueReplacer
79425612be4093ec26af5a5fa5ce997809185032;Move And Rename Class;Move And Rename Class	org.apache.jmeter.functions.CompoundFunction moved and renamed to org.apache.jmeter.engine.util.CompoundVariable
79425612be4093ec26af5a5fa5ce997809185032;Change Parameter Type;Change Parameter Type	parameters : String to parameters : Collection in method public setParameters(parameters Collection) : void in class org.apache.jmeter.functions.IntSum
